のだめコンクールには出られないし，今はこれしかないですから	野田妹又不能参加比赛，现在就只能这样了嘛
２９日、国家代表出身の崔成国（チェ・ソング＝水原）が韓国プロサッカー連盟に対して自ら告白し、２８日から昌原地検で取り調べを受けていることが分かり、「尚武コネクション」が核心キーワードになった。	29日，国家代表出身的崔成国（水原）向韩国职业足球联盟承认自己的非法行为以及从28日起接受昌源支检调查的事实被公开后“尚武接头”成为核心关键词。
しかし同規定は、スポーツ選手が無観客での試合に出場した場合に限るとしている。	但是，体育运动员只有在参加无观众比赛时才能适用该规定。
あと１本さえ打てば５６号となり、日本プロ野球の記録を越えてアジアプロ野球の新紀元を切り開くことになる「国民打者」李承鎏（イ・スンヨプ、三星、２７）。	“国民击球手”李承烨（三星队，27岁）只要再击出一个，就可以以56个本垒打超过日本职业棒球记录，并掀开亚洲职业棒球的新纪元。
「サッカーの皇帝」ことペレ氏（６５）が、祖国ブラジルがドイツＷ杯で優勝するのは難しいだろう、との見方を明らかにした。	“足球皇帝”贝利（65岁）预测说，祖国巴西在德国世界杯上，可能难以取得冠军。
ウォード選手の韓国内の法律代理人であるイム・サンヒョク（リーインターナショナル弁護士）氏によれば、金さんは、「息子とふたりだけで南大門（ナムデムン）市場を見に行き、美味しい韓国料理も思い切り食べさせたかったのに…。	沃德的韩国法律代理人——李氏国际（lee international）的律师任祥赫透露说，金英姬女士称：“原本想和儿子两个人单独到南大门市场逛逛，尽情品尝韩国美食……
第１戦と同じような状況が繰り広げられれば、様々な角度から両足でミドルシュートを打てる孫興民の強みが効果を発揮するだろう」と話した。	如果出现和首回合比赛一样的情况，孙兴慜的优点是能够从不同角度用双脚远射。”
他の選手がショッピングに行ったり、テレビを見たりしているときも、ジムで汗を流した。	在其他选手购物或者看电视的时间，他却自己在健身房苦练。
朴主永は、ユース代表とＡ代表をあまねく経験し、Ｋリーグでもゴールバレードで数万のファン層を作っている韓国サッカーの未来。	不仅同时进入青年代表队和国家队，并且在K联赛中以出色的控球征服了数万球迷的朴周永是公认的韩国足球的未来。
韓国は７日、最弱体とされているスリランカと第２戦を戦う。	本月7日，韩国将与本届赛事弱旅斯里兰卡展开第2场比赛。
これから審査やって，コンクール	他说比赛已经进行到评审阶段了
４大メジャー大会で唯一、この大会でのみ勝利できなかった李亨澤は、今季四回行なわれたスペイン出身の選手との対戦で全勝した自信を盾に、初優勝を狙っている。	在4大职业大赛中，唯独没拿到这一赛事胜利的李亨泽以本赛季与西班牙选手4度交手全部取胜的自信为基础，决心取得第1场胜利。
プーチン大統領は五輪史上最大の５１０億ドル（約５４兆ウォン）を投じたスポーツの祭典で「新しく強いロシア」を世界に示そうとした。	他想通过510亿美元(约54兆韩元，奥运史上最高值)打造的体育庆典向世界展现“崭新而强大的”俄罗斯。
忠北体育高校は、果川（クァチョン）市主催の１０ｋｍマラソン大会とコーロングの駅伝マラソン大会に続き、今シーズン３冠に輝いた。	继果川10公里短距离马拉松和可隆区间马拉松后，今年忠北体育高中登上了三连冠宝座。
キョンイル大学を出て実業チーム「イ―ランド・プーマ」などで活躍した現役時代に年代別の代表選手の経験がない。	毕业于庆一大学后在实业队衣恋、彪马等队效力的他，在现役时期没有各年龄段国家代表选手的经历。
彼は特に、中盤でイランの試合をコントロールしながら、イランの攻撃チャンスを作り出す始発点の役割をする。	他负责在中场调整比赛节奏，为伊朗队创造进攻机会。
その上で、「チャ・ジュンファンには平昌五輪が選手生活のゴールではない。	他接着补充说，“对车俊焕来说，平昌冬奥会并不是其选手生涯的终点。
米プロバスケットボール協会（ＮＢＡ）・ＬＡレイカーズのコービー・ブライアント（右）が２８日、ロサンジェルスでのホーム戦で、ニューオリンズのセンター、エメカ・オカフォを背中に向けてゴール下からシュートを放っている。	28日，美国职业篮球洛杉矶湖人队主场迎战新奥尔良黄蜂队，科比•布莱恩特（右侧）正背对着 埃梅卡•奥卡福投篮。
宣監督は３年間の韓国野球委員会（ＫＢＯ）広報委員職を辞めて現場に復帰する時の昨年の冬には、４０代世代交代の旋風を巻き起こしたこともある。	去年冬天，宣铜烈结束3年的韩国棒球委员会（KBO）宣传委员一职重返球场时，曾掀起了40多岁时代更替旋风。
４クォータまで４得点に止まる長たらしい雰囲気の中でも慣れた試合運営で後輩たちを支えていたチョンは、５０—５１でリードされたまま試合終了まで６秒を残してる状況のもとで、クォンが外角にまわしたボールをそのまま３点シュートにつなげる大胆なプレーで勝負を覆した。	直到第四节，只取得4分的全宙元，在投篮艰难的逆境中，以老练的比赛组织，引导着小字辈选手，并且在以50比51落后于对手，离终场只剩6秒的情况下，接队友权银贞在外围抢断传过来的球，直接投中三分球，以果敢的比赛意识，反败为胜击败了对手。
仕合は見なくていいのかよ	不看比赛没关系吗
３年生にとっては 湘北戦が引退試合となった	对三年级的学长来说 与湘北之战成了他们的退休比赛
大韓体育会は３日、加盟競技団体であるサッカー協会に対する特定監査を行った結果を発表した。	3日，韩国体育协会向其加盟经济团体—足球协会发表特殊监测结果及调查事项。
見応えある試合じゃねえか	这场比赛很有看头嘛
文化連帯などの市民団体の活動家が作ったもので、「大韓民国には今、Ｗ杯よりもっと重要なことがありませんか」、「Ｗ杯を見るために家出した、政治的理性を探しています」などと書いてある。	这些贴纸是文化联合会等市民团体活动者们制作的，上面写有“大韩民国现在就没有比世界杯更重要的事情吗”、“我们在寻找为看世界杯而走失的政治理性”等内容。
後半ペース上げなきゃいけないし	到后半段又必须提速，
Ｗ杯競技場に５万１６０６人	5万1606人聚集到世界杯赛场
１６日、もう１人のスポーツスターが涙を見せた。	16日，又一位体育明星泪流满面。
２０１０年から６年連続でスプリングキャンプに呼ばれているンゴエペは、マイナーリーグ５８７試合で４６９安打２８本塁打１７０打点を記録した。	从2010年开始，恩髙耶佩连续6年受到邀请进行春季集训，他在美国职棒大联盟587比赛中总共击出469支安打、28记本垒打和170次打点。
