「ショートの失敗をフリーで挽回する」金妍兒、逆転優勝を狙う	“自由里挽回短道失败”金燕娥紧盯重捧冠军
徐在応（ソ・ジェウン、２９、タンパベイ）はミネソタとのホームゲームで、６イニングを被安打８の３失点（１自責）と好投したが、野手のミスが重なったうえ、打線の不発で敗戦投手になった。	徐在应（29岁，坦帕湾）在与明尼苏达队的比赛中，6局内投出8支安打、失3分（１责任失分），虽然投球表现出色，但由于外野手出现失误，加上击球队员表现不佳，蒙受了战败的羞辱。
１５日、サンディエゴ・パドレス戦に６番代打で出場した金賢洙は内野安打で７試合ぶりに安打を記録した。	15日在与圣地亚哥教士队的比赛中，金贤洙在第6回合以替补身份上场，通过内野安打打出了7场比赛以来的首支安打。
特に、ビジャは、Ａマッチ４７試合で３１ゴールを入れる並大抵でない集中力を見せている。	尤其是比利亚，在4场国际A级赛事中打进31粒进球，显示出了可怕的攻击力。
3ポイント3本で同点じゃねえか，	再投三个三分球就平手了
１８日、安東室内体育館で開かれた２００２セーラジェム杯安東シルム大会の漢拏壮士決定戦は、金ヨンデとチョ・ボムジェ（２６・シンチャン建設）の一戦で行われた。	18日，在安东市内体育馆进行的2002Caragem杯安东壮士摔跤比赛汉拿壮士级决赛中，金镕大和赵范才（26岁，新昌建设）展开了较量。
しかし、ＫＧＣ戦では１００点に迫る失点をした。	但是在与KGC的比赛中，他丢了接近100分的球。
ホームファンの面白いという反応に、フォックス放送のスポーツキャスター、テッド・ロビンソン氏は、「８歳以後、初めて打席に立ったはずだ」と言って、アジアの指名打者制度について説明した。	面对主场球迷兴奋的反应，福克斯电视台体育节目主持人罗宾逊解释亚洲专门击球手制度说：“这有可能是具台晟8岁后第一次站到击球位上。”
過度の関心と期待ほど選手に負担なことはない。	过度的关心和期待是球员最沉重的负担。
さっきの試合拝見しました　や　すごいっすね	刚才有幸观看了二位的比赛 真是厉害啊
一度テストを受けた選手たちにもう一度機会を与える可能性もある。	曾站在实验舞台的选手们也许会有第二次机会。
２４日、アジアサッカー連盟（ＡＦＣ）が贈る今年の監督賞を受賞した許丁茂（ホ・ジョンム）サッカー代表チーム監督も一時、ストレスでずいぶん悩まされた。	本月24日荣获亚足联（AFC）年度最佳教练奖的韩国足球队教练许丁茂，也曾一度遭受压力和烦恼的折磨。
それにしても　国友監督も粋なことするよな	话说回来 国友教练真是会做人啊
朴主永・李天秀のセットプレーでゴール狙う	朴振万、李范浩次次抓住安打性击球
荒れてんな，試合の次の日は，いつも，ああだな，あいつは，	那个家伙啊，每一次比赛完隔天都会这样子的
このひボンフレール代表監督と一緒に試合を観戦した李チュンソク代表首席コーチは「朴柱永はまだ成長過程にいるので、すぐに代表に呼ぶよりはプロでもっとプレーをさせるべきだというのが、監督の考えだ」と話した。	当天，和代表队主教练邦弗雷雷一同观看比赛的韩国足球代表队首席教练李春锡（音译）表示：“主教练的想法是，朴周永还在成长之中，因此不宜立即进入代表队，而是应该多在职业联赛中锻炼。”
試合に出られないように ぐっちゃんぐっちゃんにしてやる	我要把你揍得全身是伤 让你不能参加比赛
決勝リーグ進出を懸けた，強豪，翔陽との激戦に，	在争取决赛参赛资格的激烈比赛中
初日、６オーバーと振るわなかった国内派の安宣柱（アン・ソンジュ＝ハイマート）は、チャンピオンコースで４打を減らして６６位タイ（２オーバー、１４６）に順位を上げた。	第一天取得高于标准杆6杆而一蹶不振的国内派安善洙（HIMART）选手在冠军球场减少4杆，并排名共同第66位（高于标准杆2杆共146杆）。
パク・ヒョンギョンは最近、東亜（トンア）日報の電話取材に対し、「前期は不調で泣いた」とし、「前期大会で最高のラウンドスコアは４アンダーだった。	朴贤京最近在接受《东亚日报》的电话采访时表示，“上半赛季状态不佳，哭得很厉害”，“在上半赛季的比赛中，单论最好成绩是低于标准杆4杆。
あと一つ取れば決勝進出が決まる	再取得一胜的话就能进入决赛
今日は ええ試合をしましょう	今天来场精彩的比赛吧
球宴初の特別招待選手枠で出場した張鍾薫（チャン・ジョンフン）韓化２軍コーチは、西軍が５−６とリードされた９回表の１死１、２塁で代打で打席に立ったがセカンドゴロに倒れた。	历史上第一个特邀选手韩华二线队助理教练张钟熏在西军5比6落后的第9局初1人出局第1、第2垒有人的情况下，作为代理击球手出场，但被对方以2垒地滚球清理出场。
金メダルを獲得したイ・サンホに次いでチェ・ボグン（２６＝国軍体育部隊、２６）が１分３６秒４４で銀メダルを獲得した。	除李相浩赢得金牌之外，崔宝君(26岁•国军体育部队)以1分36秒44的成绩摘得银牌。
終わる前に言うことじゃないけど	我知道不该在比赛结束前说这话
昨年の同大会チャンピオンだった崔京周は、２バーディーにボギーを六つも叩き、４オーバー７６打で７８位タイとなった。	去年获得此大会冠军的崔京周记录了两个小鸟球和6个鬼怪（bogey），最后总杆数高于标准杆落后到第78位。
そして、１ヵ月後、この選手は宋津宇の評価がだたの言葉ではなかったいということを証明してみせた。	一个月后，此人也用行动证实了宋津宇的评价并非说说而已。
今決めたのお前じゃねえだろ	刚才得分的又不是你
1秒前の自分超えてall in 遥か遠くに 見えたゴールに	超越1秒前的自己all in 遥远前方 向着终点
申智愛は、多勝、賞金、今年の選手、新人賞のランキングでいずれも首位に立った。	夺冠次数、奖金、今年球员及新人奖排名上，申智爱均名列前茅。
ベンチにいる人間は 選手をサポートしてほしい	希望在候补席的队员能做好选手们的后援
米メディアがピッツバーグとの４年契約説を報じている姜正浩（カン・ジョンホ＝２８・ネクセン）は二塁手を任される可能性が高まっている。	自从当天媒体曝出姜正浩（28岁，尼克森）有望与匹兹堡棒球队有望签下4年合约之后，姜正浩作为二垒手出场比赛的可能性越来越高。
メジャーリーグの統計サイト「ブルックスベースボール」によると、２０１３、２０１４シーズンに柳賢振が先発登板した５８試合（２０１４年の豪州開幕戦を除く）でファーストボールの最高球速が９５マイル以上を記録したのは１１試合だった。	美国职业棒球大联盟统计网站《布鲁克斯棒球》透露，在2013年、2014赛季柳贤振首发上场的58场比赛(2014年澳大利亚的揭幕战除外)中，直球的最高球速在95码以上的比赛达到11场。
